home_MSOA,work_MSOA,commuter_count
E02003070,E02003105,6
E02003074,E02003105,1
E02003076,E02003105,1
E02003078,E02003105,2
E02003079,E02003105,2
E02003087,E02003105,1
E02003089,E02003105,1
E02006845,E02003105,6
E02003090,E02003105,5
E02003091,E02003105,9
E02003092,E02003105,16
E02003093,E02003105,9
E02003094,E02003105,10
E02003095,E02003105,22
E02003096,E02003105,29
E02003097,E02003105,17
E02003098,E02003105,40
E02003099,E02003105,36
E02003100,E02003105,17
E02003101,E02003105,29
E02003102,E02003105,71
E02003103,E02003105,28
E02003104,E02003105,38
E02003105,E02003105,233
E02003106,E02003105,52
E02003107,E02003105,13
E02003108,E02003105,36
E02003109,E02003105,17
E02003110,E02003105,34
E02003111,E02003105,12
E02003112,E02003105,28
E02003113,E02003105,11
E02003114,E02003105,12
E02003115,E02003105,17
E02003116,E02003105,7
E02003117,E02003105,15
E02003118,E02003105,19
E02003119,E02003105,11
E02003120,E02003105,7
E02003121,E02003105,12
E02002985,E02003106,48
E02002986,E02003106,48
E02002987,E02003106,84
E02002988,E02003106,43
E02002989,E02003106,45
E02002990,E02003106,58
E02002991,E02003106,69
E02002992,E02003106,56
E02002993,E02003106,41
E02002994,E02003106,64
E02002995,E02003106,9
E02002996,E02003106,46
E02002997,E02003106,39
E02002998,E02003106,28
E02002999,E02003106,51
E02003000,E02003106,95
E02003001,E02003106,66
E02003002,E02003106,33
E02003003,E02003106,30
E02003004,E02003106,32
E02003005,E02003106,31
E02003006,E02003106,61
E02003007,E02003106,44
E02003008,E02003106,20
E02003009,E02003106,41
E02003010,E02003106,33
E02003011,E02003106,19
E02003012,E02003106,150
E02003013,E02003106,213
E02003014,E02003106,48
E02003015,E02003106,147
E02003016,E02003106,280
E02003017,E02003106,149
E02003018,E02003106,66
E02003019,E02003106,72
E02003020,E02003106,127
E02003021,E02003106,227
E02003022,E02003106,135
E02003023,E02003106,284
E02003024,E02003106,297
E02003025,E02003106,157
E02003026,E02003106,131
E02003027,E02003106,372
E02003028,E02003106,211
E02003029,E02003106,160
E02003030,E02003106,207
E02003031,E02003106,250
E02003032,E02003106,177
E02003033,E02003106,196
E02003034,E02003106,180
E02003036,E02003106,158
E02003037,E02003106,179
E02003038,E02003106,116
E02003039,E02003106,122
E02003040,E02003106,154
E02003041,E02003106,144
E02003043,E02003106,197
E02003044,E02003106,119
E02003045,E02003106,89
E02003046,E02003106,116
E02003047,E02003106,131
E02003048,E02003106,63
E02003049,E02003106,54
E02003050,E02003106,113
E02003051,E02003106,66
E02003052,E02003106,97
E02003053,E02003106,97
E02003054,E02003106,64
E02003055,E02003106,40
E02003056,E02003106,31
E02003057,E02003106,45
E02003058,E02003106,48
E02003059,E02003106,30
E02003060,E02003106,68
E02003061,E02003106,28
E02003062,E02003106,14
E02003063,E02003106,52
E02003064,E02003106,23
E02006887,E02003106,147
E02006888,E02003106,67
E02006889,E02003106,62
E02006890,E02003106,132
E02003065,E02003106,116
E02003066,E02003106,78
E02003067,E02003106,77
E02003068,E02003106,45
E02003069,E02003106,49
E02003070,E02003106,168
E02003071,E02003106,44
E02003072,E02003106,66
E02003073,E02003106,88
E02003074,E02003106,51
E02003075,E02003106,53
E02003076,E02003106,94
E02003077,E02003106,38
E02003078,E02003106,45
E02003079,E02003106,57
E02003080,E02003106,27
E02003081,E02003106,40
E02003082,E02003106,39
E02003084,E02003106,24
E02003085,E02003106,9
E02003086,E02003106,10
E02003087,E02003106,47
E02003088,E02003106,30
E02003089,E02003106,8
E02006845,E02003106,64
E02006846,E02003106,43
E02003090,E02003106,134
E02003091,E02003106,153
E02003092,E02003106,178
E02003093,E02003106,160
E02003094,E02003106,154
E02003095,E02003106,225
E02003096,E02003106,196
E02003097,E02003106,166
E02003098,E02003106,619
E02003099,E02003106,158
E02003100,E02003106,331
E02003101,E02003106,669
E02003102,E02003106,287
E02003103,E02003106,191
E02003104,E02003106,480
E02003105,E02003106,333
E02003106,E02003106,932
E02003107,E02003106,531
E02003108,E02003106,279
E02003109,E02003106,270
E02003110,E02003106,628
E02003111,E02003106,260
E02003112,E02003106,207
E02003113,E02003106,196
E02003114,E02003106,241
E02003115,E02003106,316
E02003116,E02003106,158
E02003117,E02003106,158
E02003118,E02003106,231
E02003119,E02003106,198
E02003120,E02003106,142
E02003121,E02003106,223
E02002985,E02003107,12
E02002986,E02003107,18
E02002987,E02003107,2
E02002988,E02003107,9
E02002989,E02003107,3
E02002990,E02003107,4
E02002991,E02003107,12
E02002992,E02003107,3
E02002993,E02003107,9
E02002994,E02003107,7
E02002995,E02003107,3
E02002996,E02003107,6
E02002997,E02003107,9
E02002998,E02003107,4
E02002999,E02003107,1
E02003000,E02003107,15
E02003001,E02003107,2
E02003003,E02003107,2
E02003004,E02003107,8
E02003005,E02003107,13
E02003006,E02003107,7
E02003007,E02003107,7
E02003008,E02003107,5
E02003010,E02003107,8
E02003011,E02003107,1
E02003012,E02003107,120
E02003013,E02003107,182
E02003014,E02003107,42
E02003015,E02003107,99
E02003016,E02003107,141
E02003017,E02003107,53
E02003018,E02003107,28
E02003019,E02003107,50
E02003020,E02003107,40
E02003021,E02003107,102
E02003022,E02003107,40
E02003023,E02003107,46
E02003024,E02003107,48
E02003025,E02003107,67
E02003026,E02003107,25
E02003027,E02003107,95
E02003028,E02003107,56
E02003029,E02003107,41
E02003030,E02003107,42
E02003031,E02003107,62
E02003032,E02003107,49
E02003033,E02003107,49
E02003034,E02003107,72
E02003036,E02003107,58
E02003037,E02003107,61
E02003038,E02003107,35
E02003039,E02003107,42
E02003040,E02003107,43
E02003041,E02003107,17
E02003043,E02003107,39
E02003044,E02003107,35
E02003045,E02003107,30
E02003046,E02003107,30
E02003047,E02003107,43
E02003048,E02003107,26
E02003049,E02003107,25
E02003050,E02003107,30
E02003051,E02003107,24
E02003052,E02003107,22
E02003053,E02003107,36
E02003054,E02003107,35
E02003055,E02003107,14
E02003056,E02003107,18
E02003057,E02003107,15
E02003058,E02003107,20
E02003059,E02003107,23
E02003060,E02003107,43
E02003061,E02003107,16
E02003062,E02003107,24
E02003063,E02003107,18
E02003064,E02003107,16
E02006887,E02003107,32
E02006888,E02003107,33
E02006889,E02003107,43
E02006890,E02003107,40
E02003065,E02003107,43
E02003066,E02003107,22
E02003067,E02003107,34
E02003068,E02003107,15
E02003069,E02003107,16
E02003070,E02003107,35
E02003071,E02003107,12
E02003072,E02003107,19
E02003073,E02003107,16
E02003074,E02003107,22
E02003075,E02003107,10
E02003076,E02003107,31
E02003077,E02003107,9
E02003078,E02003107,13
E02003079,E02003107,15
E02003080,E02003107,8
E02003081,E02003107,10
E02003082,E02003107,8
E02003084,E02003107,10
E02003085,E02003107,5
E02003086,E02003107,10
E02003087,E02003107,13
E02003088,E02003107,10
E02003089,E02003107,7
E02006845,E02003107,6
E02006846,E02003107,16
E02003090,E02003107,39
E02003091,E02003107,46
E02003092,E02003107,40
E02003093,E02003107,53
E02003094,E02003107,78
E02003095,E02003107,49
E02003096,E02003107,50
E02003097,E02003107,28
E02003098,E02003107,148
E02003099,E02003107,32
E02003100,E02003107,185
E02003101,E02003107,182
E02003102,E02003107,44
E02003103,E02003107,50
E02003104,E02003107,145
E02003105,E02003107,52
E02003106,E02003107,124
E02003107,E02003107,593
E02003108,E02003107,49
E02003109,E02003107,50
E02003110,E02003107,66
E02003111,E02003107,47
E02003112,E02003107,57
E02003113,E02003107,29
E02003114,E02003107,45
E02003115,E02003107,57
E02003116,E02003107,44
E02003117,E02003107,41
E02003118,E02003107,57
E02003119,E02003107,53
E02003120,E02003107,32
E02003121,E02003107,36
E02002985,E02003108,31
E02002986,E02003108,23
E02002987,E02003108,25
E02002988,E02003108,10
E02002989,E02003108,3
E02002990,E02003108,13
E02002991,E02003108,9
E02002992,E02003108,2
E02002993,E02003108,5
E02002994,E02003108,8
E02002995,E02003108,5
E02002996,E02003108,4
E02002997,E02003108,5
E02002998,E02003108,5
E02002999,E02003108,2
E02003000,E02003108,18
E02003001,E02003108,5
E02003002,E02003108,5
E02003003,E02003108,6
E02003004,E02003108,11
E02003005,E02003108,6
E02003006,E02003108,11
E02003007,E02003108,24
E02003008,E02003108,5
E02003009,E02003108,11
E02003010,E02003108,11
E02003011,E02003108,4
E02003012,E02003108,24
E02003013,E02003108,31
E02003014,E02003108,17
E02003015,E02003108,14
E02003016,E02003108,30
E02003017,E02003108,26
E02003018,E02003108,8
E02003019,E02003108,16
E02003020,E02003108,8
E02003021,E02003108,18
E02003022,E02003108,14
E02003023,E02003108,37
E02003024,E02003108,57
E02003025,E02003108,29
E02003026,E02003108,15
E02003027,E02003108,38
E02003028,E02003108,11
E02003029,E02003108,56
E02003030,E02003108,42
E02003031,E02003108,19
E02003032,E02003108,67
E02003033,E02003108,13
E02003034,E02003108,35
E02003036,E02003108,8
E02003037,E02003108,7
E02003038,E02003108,71
E02003039,E02003108,54
E02003040,E02003108,53
E02003041,E02003108,6
E02003043,E02003108,21
E02003044,E02003108,43
E02003045,E02003108,9
E02003046,E02003108,38
E02003047,E02003108,20
E02003048,E02003108,18
E02003049,E02003108,34
E02003050,E02003108,30
E02003051,E02003108,10
E02003052,E02003108,13
E02003053,E02003108,34
E02003054,E02003108,23
E02003055,E02003108,29
E02003056,E02003108,18
E02003057,E02003108,11
E02003058,E02003108,26
E02003059,E02003108,15
E02003060,E02003108,48
E02003061,E02003108,14
E02003062,E02003108,16
E02003063,E02003108,26
E02003064,E02003108,17
E02006887,E02003108,16
E02006888,E02003108,26
E02006889,E02003108,23
E02006890,E02003108,39
E02003065,E02003108,19
E02003066,E02003108,8
E02003067,E02003108,16
E02003068,E02003108,14
E02003069,E02003108,11
E02003070,E02003108,12
E02003071,E02003108,10
E02003072,E02003108,12
E02003073,E02003108,13
E02003074,E02003108,9
E02003075,E02003108,8
E02003076,E02003108,8
E02003077,E02003108,5
E02003078,E02003108,6
E02003079,E02003108,13
E02003080,E02003108,4
E02003081,E02003108,5
E02003082,E02003108,6
E02003085,E02003108,3
E02003086,E02003108,2
E02003087,E02003108,8
E02003088,E02003108,5
E02003089,E02003108,2
E02006845,E02003108,6
E02006846,E02003108,6
E02003090,E02003108,52
E02003091,E02003108,35
E02003092,E02003108,98
E02003093,E02003108,37
E02003094,E02003108,41
E02003095,E02003108,236
E02003096,E02003108,218
E02003097,E02003108,180
E02003098,E02003108,72
E02003099,E02003108,288
E02003100,E02003108,65
E02003101,E02003108,73
E02003102,E02003108,154
E02003103,E02003108,335
E02003104,E02003108,45
E02003105,E02003108,96
E02003106,E02003108,53
E02003107,E02003108,61
E02003108,E02003108,328
E02003109,E02003108,77
E02003110,E02003108,200
E02003111,E02003108,73
E02003112,E02003108,118
E02003113,E02003108,117
E02003114,E02003108,107
E02003115,E02003108,128
E02003116,E02003108,110
E02003117,E02003108,96
E02003118,E02003108,139
E02003119,E02003108,134
E02003120,E02003108,93
E02003121,E02003108,106
E02002987,E02003109,1
E02002997,E02003109,1
E02003000,E02003109,2
E02003001,E02003109,1
E02003012,E02003109,2
E02003013,E02003109,3
E02003015,E02003109,1
E02003020,E02003109,1
E02003023,E02003109,4
E02003024,E02003109,16
E02003026,E02003109,1
E02003027,E02003109,5
E02003028,E02003109,2
E02003029,E02003109,4
E02003030,E02003109,5
E02003031,E02003109,2
E02003032,E02003109,2
E02003034,E02003109,1
E02003038,E02003109,2
E02003039,E02003109,1
E02003040,E02003109,3
E02003044,E02003109,1
E02003046,E02003109,1
E02003049,E02003109,1
E02003053,E02003109,1
E02003054,E02003109,1
E02003055,E02003109,1
E02003056,E02003109,1
E02003058,E02003109,2
E02003059,E02003109,1
E02003060,E02003109,2
E02003063,E02003109,2
E02006888,E02003109,1
E02006890,E02003109,2
E02003068,E02003109,1
E02003069,E02003109,2
E02003070,E02003109,1
E02003071,E02003109,1
E02003076,E02003109,1
E02003086,E02003109,1
E02003090,E02003109,1
E02003091,E02003109,2
E02003092,E02003109,3
E02003093,E02003109,4
E02003094,E02003109,5
E02003095,E02003109,4
E02003096,E02003109,1
E02003098,E02003109,5
E02003099,E02003109,3
E02003100,E02003109,2
E02003101,E02003109,2
E02003102,E02003109,7
E02003103,E02003109,5
E02003105,E02003109,3
E02003106,E02003109,12
E02003107,E02003109,1
E02003108,E02003109,17
E02003109,E02003109,135
E02003110,E02003109,96
E02003111,E02003109,50
E02003112,E02003109,51
E02003113,E02003109,6
E02003114,E02003109,10
E02003115,E02003109,14
E02003116,E02003109,5
E02003117,E02003109,1
E02003118,E02003109,9
E02003119,E02003109,8
E02003120,E02003109,6
E02003121,E02003109,5
E02002985,E02003110,10
E02002986,E02003110,7
E02002987,E02003110,8
E02002988,E02003110,1
E02002989,E02003110,3
E02002990,E02003110,3
E02002991,E02003110,4
E02002992,E02003110,5
E02002993,E02003110,2
E02002994,E02003110,7
E02002996,E02003110,6
E02002997,E02003110,3
E02002999,E02003110,2
E02003000,E02003110,8
E02003001,E02003110,3
E02003003,E02003110,3
E02003004,E02003110,5
E02003005,E02003110,8
E02003006,E02003110,3
E02003007,E02003110,3
E02003009,E02003110,3
E02003010,E02003110,3
E02003011,E02003110,1
E02003012,E02003110,11
E02003013,E02003110,21
E02003014,E02003110,3
E02003015,E02003110,10
E02003016,E02003110,18
E02003017,E02003110,10
E02003018,E02003110,5
E02003019,E02003110,10
E02003020,E02003110,4
E02003021,E02003110,12
E02003022,E02003110,14
E02003023,E02003110,14
E02003024,E02003110,32
E02003025,E02003110,12
E02003026,E02003110,4
E02003027,E02003110,25
E02003028,E02003110,9
E02003029,E02003110,24
E02003030,E02003110,35
E02003031,E02003110,24
E02003032,E02003110,28
E02003033,E02003110,15
E02003034,E02003110,12
E02003036,E02003110,10
E02003037,E02003110,12
E02003038,E02003110,35
E02003039,E02003110,23
E02003040,E02003110,20
E02003041,E02003110,11
E02003043,E02003110,15
E02003044,E02003110,29
E02003045,E02003110,9
E02003046,E02003110,30
E02003047,E02003110,6
E02003048,E02003110,10
E02003049,E02003110,6
E02003050,E02003110,14
E02003051,E02003110,4
E02003052,E02003110,3
E02003053,E02003110,13
E02003054,E02003110,14
E02003055,E02003110,5
E02003056,E02003110,3
E02003057,E02003110,4
E02003058,E02003110,21
E02003059,E02003110,5
E02003060,E02003110,19
E02003061,E02003110,5
E02003062,E02003110,5
E02003063,E02003110,9
E02003064,E02003110,7
E02006887,E02003110,17
E02006888,E02003110,8
E02006889,E02003110,14
E02006890,E02003110,16
E02003065,E02003110,7
E02003066,E02003110,5
E02003067,E02003110,4
E02003068,E02003110,2
E02003069,E02003110,1
E02003070,E02003110,11
E02003071,E02003110,4
E02003072,E02003110,3
E02003073,E02003110,4
E02003074,E02003110,9
E02003075,E02003110,3
E02003076,E02003110,6
E02003077,E02003110,4
E02003078,E02003110,6
E02003079,E02003110,4
E02003080,E02003110,2
E02003081,E02003110,5
E02003084,E02003110,1
E02003087,E02003110,5
E02003088,E02003110,3
E02006845,E02003110,3
E02006846,E02003110,3
E02003090,E02003110,11
E02003091,E02003110,12
E02003092,E02003110,19
E02003093,E02003110,17
E02003094,E02003110,6
E02003095,E02003110,43
E02003096,E02003110,40
E02003097,E02003110,24
E02003098,E02003110,33
E02003099,E02003110,37
E02003100,E02003110,26
E02003101,E02003110,32
E02003102,E02003110,40
E02003103,E02003110,40
E02003104,E02003110,24
E02003105,E02003110,22
E02003106,E02003110,39
E02003107,E02003110,28
E02003108,E02003110,100
E02003109,E02003110,59
E02003110,E02003110,328
E02003111,E02003110,51
E02003112,E02003110,122
E02003113,E02003110,27
E02003114,E02003110,68
E02003115,E02003110,87
E02003116,E02003110,65
E02003117,E02003110,56
E02003118,E02003110,75
E02003119,E02003110,61
E02003120,E02003110,46
E02003121,E02003110,48
E02002985,E02003111,1
E02002986,E02003111,4
E02002987,E02003111,8
E02002988,E02003111,2
E02002989,E02003111,2
E02002992,E02003111,2
E02002994,E02003111,1
E02002996,E02003111,4
E02002997,E02003111,1
E02002998,E02003111,1
E02003000,E02003111,5
E02003001,E02003111,2
E02003002,E02003111,1
E02003004,E02003111,1
E02003005,E02003111,1
E02003006,E02003111,1
E02003007,E02003111,4
E02003009,E02003111,1
E02003012,E02003111,4
E02003013,E02003111,6
E02003014,E02003111,2
E02003015,E02003111,3
E02003016,E02003111,6
E02003017,E02003111,1
E02003018,E02003111,2
E02003019,E02003111,3
E02003020,E02003111,6
E02003021,E02003111,5
E02003022,E02003111,5
E02003023,E02003111,28
E02003024,E02003111,42
E02003025,E02003111,5
E02003026,E02003111,2
E02003027,E02003111,15
E02003028,E02003111,9
E02003029,E02003111,30
E02003030,E02003111,10
E02003031,E02003111,6
E02003032,E02003111,31
E02003033,E02003111,8
E02003034,E02003111,16
E02003036,E02003111,2
E02003037,E02003111,7
E02003038,E02003111,13
E02003039,E02003111,18
E02003040,E02003111,14
E02003041,E02003111,3
E02003043,E02003111,1
E02003044,E02003111,11
E02003045,E02003111,8
E02003046,E02003111,8
E02003047,E02003111,4
E02003048,E02003111,2
E02003049,E02003111,5
E02003050,E02003111,1
E02003051,E02003111,4
E02003052,E02003111,5
E02003053,E02003111,2
E02003055,E02003111,2
E02003057,E02003111,1
E02003058,E02003111,1
E02003059,E02003111,2
E02003061,E02003111,1
E02003062,E02003111,1
E02003063,E02003111,5
E02003064,E02003111,1
E02006887,E02003111,6
E02006888,E02003111,3
E02006889,E02003111,4
E02006890,E02003111,8
E02003065,E02003111,2
E02003066,E02003111,4
E02003067,E02003111,3
E02003068,E02003111,2
E02003069,E02003111,2
E02003070,E02003111,4
E02003071,E02003111,1
E02003072,E02003111,1
E02003073,E02003111,3
E02003075,E02003111,1
E02003076,E02003111,8
E02003077,E02003111,5
E02003080,E02003111,1
E02003081,E02003111,2
E02003086,E02003111,1
E02003087,E02003111,2
E02006845,E02003111,1
